sheet,axis,boundary_index,position,total_pixels,nontransparent_pixels,line_like_pixels,dominant_bucket,dominant_count,nontransparent_ratio,line_like_ratio,dominant_total_ratio,dominant_line_like_ratio,erase
玩家单位17-30黑色背景.png,row,2,619,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,2,620,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,2,621,1254,18,18,4:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,2,622,1254,17,17,4:7:7:7,4,0.0136,0.0136,0.0032,0.2353,false
玩家单位17-30黑色背景.png,row,2,623,1254,17,17,4:7:7:7,4,0.0136,0.0136,0.0032,0.2353,false
玩家单位17-30黑色背景.png,row,2,624,1254,18,18,4:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,2,625,1254,1090,1090,0:7:7:7,671,0.8692,0.8692,0.5351,0.6156,true
玩家单位17-30黑色背景.png,row,2,626,1254,1248,1248,5:6:6:6,868,0.9952,0.9952,0.6922,0.6955,true
玩家单位17-30黑色背景.png,row,2,627,1254,1248,1248,4:7:7:7,1213,0.9952,0.9952,0.9673,0.9720,true
玩家单位17-30黑色背景.png,row,2,628,1254,28,28,4:7:7:7,4,0.0223,0.0223,0.0032,0.1429,false
玩家单位17-30黑色背景.png,row,2,629,1254,18,18,4:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,2,630,1254,18,18,4:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,2,631,1254,18,18,4:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,2,632,1254,18,18,5:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,2,633,1254,18,18,2:6:6:6,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,2,634,1254,18,18,4:8:8:8,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,2,635,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,2,636,1254,18,18,6:7:6:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,2,637,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,2,638,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,2,639,1254,18,18,5:7:7:7,5,0.0144,0.0144,0.0040,0.2778,false
玩家单位17-30黑色背景.png,row,2,640,1254,18,18,5:7:7:7,5,0.0144,0.0144,0.0040,0.2778,false
玩家单位17-30黑色背景.png,row,2,641,1254,18,18,5:7:7:7,5,0.0144,0.0144,0.0040,0.2778,false
玩家单位17-30黑色背景.png,row,2,642,1254,18,18,5:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,2,643,1254,18,18,5:7:7:7,5,0.0144,0.0144,0.0040,0.2778,false
玩家单位17-30黑色背景.png,row,3,924,1254,18,18,6:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,3,925,1254,18,18,6:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,3,926,1254,18,18,6:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,3,927,1254,18,18,6:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,3,928,1254,18,18,6:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,3,929,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,3,930,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,3,931,1254,18,18,6:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,3,932,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,3,933,1254,18,18,5:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,3,934,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,3,935,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,3,936,1254,414,312,0:2:2:2,127,0.3301,0.2488,0.1013,0.4071,true
玩家单位17-30黑色背景.png,row,3,937,1254,1248,1248,4:6:6:6,837,0.9952,0.9952,0.6675,0.6707,true
玩家单位17-30黑色背景.png,row,3,938,1254,1248,1248,4:7:7:7,978,0.9952,0.9952,0.7799,0.7837,true
玩家单位17-30黑色背景.png,row,3,939,1254,18,18,4:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,3,940,1254,18,18,4:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,3,941,1254,18,18,4:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,3,942,1254,18,18,4:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,3,943,1254,18,18,4:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,3,944,1254,18,18,4:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,3,945,1254,18,18,4:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,3,946,1254,18,18,4:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,3,947,1254,18,18,6:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,3,948,1254,18,18,6:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,3,949,1254,18,18,6:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,3,950,1254,18,18,6:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,3,951,1254,18,18,5:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,3,952,1254,18,18,5:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,3,953,1254,18,18,5:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,3,954,1254,18,18,5:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,3,955,1254,18,18,5:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,3,956,1254,19,18,6:7:7:7,3,0.0152,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,4,1238,1254,18,18,5:7:7:7,5,0.0144,0.0144,0.0040,0.2778,false
玩家单位17-30黑色背景.png,row,4,1239,1254,18,18,5:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,4,1240,1254,18,18,5:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,4,1241,1254,18,18,5:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,4,1242,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,4,1243,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,4,1244,1254,18,18,5:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,4,1245,1254,18,18,5:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-30黑色背景.png,row,4,1246,1254,18,18,5:7:7:7,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-30黑色背景.png,row,4,1247,1254,18,18,4:7:7:7,2,0.0144,0.0144,0.0016,0.1111,false
玩家单位17-30黑色背景.png,row,4,1248,1254,1248,1248,4:7:7:7,1211,0.9952,0.9952,0.9657,0.9704,true
玩家单位17-30黑色背景.png,row,4,1249,1254,1248,1248,5:7:7:7,1162,0.9952,0.9952,0.9266,0.9311,true
玩家单位17-30黑色背景.png,row,4,1250,1254,1248,1248,2:7:7:7,1009,0.9952,0.9952,0.8046,0.8085,true
玩家单位17-30黑色背景.png,row,4,1251,1254,0,0,,0,0.0000,0.0000,0.0000,0.0000,false
玩家单位17-30黑色背景.png,row,4,1252,1254,0,0,,0,0.0000,0.0000,0.0000,0.0000,false
玩家单位17-30黑色背景.png,row,4,1253,1254,0,0,,0,0.0000,0.0000,0.0000,0.0000,false
